ID,t1,t2,t3,t4,t5
5318,-0.1882049,-0.3003738,1.52669119,-3.5264118,8.86059342
5319,-1.0183679,0.78158227,1.47660119,-3.1331062,87.9005725
5320,0.04712699,-0.3694401,0.7820485,-3.5021665,74.120939
5321,1.22377036,2.00324209,0.62022491,-1.5229655,143.602621
5322,-0.0305293,0.67514001,0.63538201,-4.4802038,-25.701396
5323,-0.783612,1.12450358,0.4986148,-2.442399,-18.641077
5324,-0.9183789,0.14384556,0.41196402,-4.8674959,65.8865261
5326,-0.1676771,1.80505206,0.56135892,-0.7851922,127.060851
5327,-0.2597866,-0.3568228,0.57591059,0.46615138,49.1388461
5328,-1.3398314,-0.4909677,NaN,NaN,NaN
5329,1.69662529,1.59013635,0.41683554,-2.8894657,21.218564
5331,-1.3668024,2.76816018,0.63484028,2.41112661,-1.4183954
5332,-0.1948219,0.67061503,0.57227284,-3.8466845,68.6198461
5333,-0.0962881,-0.0785754,1.54602676,0.17304187,19.4696678
5334,-0.8204295,1.27128841,0.41575368,-4.1068062,43.0915624
5336,NaN,NaN,NaN,NaN,NaN
5337,0.23343708,-0.4059475,NaN,NaN,NaN
5338,-2.4321599,3.51736454,NaN,NaN,NaN
5339,-2.2071289,-0.7414988,NaN,NaN,NaN
5340,0.12548816,-0.0287753,0.27537862,-5.0453741,162.944623
5342,3.28233949,-0.4461086,NaN,NaN,NaN
5343,1.7658995,NaN,NaN,NaN,NaN
5344,0.31929133,0.72072851,1.98468094,-0.6578458,-1.4440387
5345,-0.2126639,-0.3204456,1.32962363,2.09042304,42.4392154
5346,-1.0581358,1.29246821,0.25835193,-4.2225893,66.1018075
5348,0.20002947,-0.4052255,-0.9288686,-3.4976506,10.43331
5349,-0.4135944,0.20259497,0.16371858,0.09614881,31.5042798
5350,NaN,NaN,NaN,NaN,NaN
5351,-0.4248922,0.90047005,NaN,NaN,NaN
5352,1.79336427,2.06070964,NaN,NaN,NaN
5353,-0.7244623,1.31427891,NaN,NaN,NaN
5354,4.44794613,-0.2570789,NaN,NaN,NaN
5355,1.71471317,-0.0339691,NaN,NaN,NaN
5356,NaN,NaN,NaN,NaN,NaN
5357,-0.4000369,0.70597641,1.19503586,-1.7464624,69.9024443
5358,1.07712685,0.57781425,NaN,NaN,NaN
5359,-0.8473037,0.55882152,1.22016641,2.93396442,58.5750058
5360,-0.7223025,0.38059376,1.38669682,1.70015597,62.7966558
5361,0.50797686,0.40336904,-0.2038132,-4.2390754,-62.097609
5362,0.05304301,0.14752478,NaN,NaN,NaN
5363,NaN,NaN,NaN,NaN,NaN
5365,0.07130117,0.86201511,1.38344976,-2.9518627,122.007599
5366,0.0471463,0.08924453,2.54997281,-5.9618043,58.2099684
5367,0.07207366,0.28929198,1.463503,-4.4684663,46.9340397
5368,-0.021491,0.06913751,1.37857801,2.07010638,183.666645
5369,NaN,NaN,NaN,NaN,NaN
5370,NaN,NaN,NaN,NaN,NaN
5371,NaN,NaN,NaN,NaN,NaN
5372,0.01554418,0.902784,0.46647077,-4.2677831,34.195013
5373,0.6122184,-0.0030318,0.87469527,0.7737535,4.52429562
5374,-1.5425648,1.44377713,NaN,NaN,NaN
5376,NaN,NaN,NaN,NaN,NaN
5377,0.67628231,0.52629387,0.94564257,-0.2936584,47.6849482
5378,0.40810129,1.51915659,NaN,NaN,NaN
5381,-0.0331929,0.38019523,NaN,NaN,NaN
5382,-0.0130522,-0.7904333,0.0247677,-3.0878523,46.2731254
5384,-0.2709533,0.75206377,NaN,NaN,NaN
5385,0.34168342,1.70294987,0.94293396,-0.6557444,-19.775246
5386,-0.1613225,0.0407991,1.25351014,-1.1182521,196.623
5387,-0.6794518,-0.1146587,2.11567575,1.39450212,147.996883
5388,-0.3023948,1.00991343,0.91421196,-1.0224682,18.6251859
5389,1.17897635,0.75259746,-0.1297333,-1.0261621,55.7212587
5390,-0.5620774,0.04777715,0.88482596,0.41653641,64.3511679
5392,-0.8510253,1.94413901,1.3440356,-5.4969231,32.6816023
5393,0.00176454,0.56373345,0.28481909,-1.3975162,48.5545737
5395,-0.5114004,2.60226118,-0.9252926,2.9367284,40.9480212
5396,0.25670478,0.62958623,0.08870563,0.20009771,22.4300095
5397,0.04573213,-3.216401,0.34147343,1.11056842,78.1056049
5398,0.41888717,2.45309753,1.17299184,4.98033305,-40.237094
5399,-0.0222889,1.97728422,0.33955142,1.81618901,129.770567
5400,-2.6135037,-0.6209077,NaN,NaN,NaN
5401,-0.9407593,1.80191647,-0.0114169,-4.3653413,118.809821
5402,0.96226064,-0.0526736,NaN,NaN,NaN
5403,-0.4561411,0.94975334,0.93960612,0.69966818,188.01682
5405,4.5541612,0.66169686,0.97468708,-0.0806913,74.1488071
5406,-1.8746395,-0.4666864,NaN,NaN,NaN
5408,0.58267222,0.9099737,0.69310213,-0.0169277,51.3282499
5409,-0.5306627,0.68483167,0.78642163,0.73886258,-70.715756
5410,0.46810965,0.83905751,1.05639746,-0.0736611,115.943273
5411,-1.2225115,-0.1204676,3.06350372,6.74612427,154.599122
5412,0.78492336,1.89927994,1.1486565,2.69666861,-3.12014
5413,NaN,NaN,NaN,NaN,NaN
5414,2.10916464,1.01548354,0.93107167,-1.9634236,86.8821093
5417,-0.0307036,1.21038406,0.50027839,-4.0337732,36.3010512
5418,-0.153668,1.8957421,0.49387241,-4.0150433,98.8010537
5419,0.37327592,1.15628632,2.50307344,0.14540303,16.3517153
5420,-0.130234,0.25805229,1.46456222,-0.5024625,-15.906296
5421,NaN,NaN,1.28855894,0.08366626,-27.104814
5422,NaN,-0.8100707,-0.4330746,-4.1291886,96.1160117
5423,-0.7034399,1.85829581,1.38603478,-2.6150875,104.66318
5424,-1.0366907,1.79252648,0.56756602,-0.0310615,90.0920711
5425,-0.8827401,1.13081361,1.5694877,-4.7366812,80.7620329
5426,-1.2142796,-0.0697064,0.568847,-2.8348081,114.646076
5427,-0.0526665,2.04923072,0.57525384,-4.8535389,55.7890476
5428,NaN,-1.4471589,0.46188018,-3.3105606,84.2253723
5430,-0.012067,0.04699708,1.46444259,-1.918053,68.1313911
5431,-0.6777617,0.26784867,1.34184814,-0.6183615,138.147918
5432,-0.4973346,0.48639271,1.12640659,0.39500854,151.811754
5433,2.3145786,0.1996836,0.34825492,1.3629077,77.5418521
5434,-0.1911679,1.70583581,1.37327323,3.21199412,4.5842885
5435,0.32840914,-1.28161,4.16850576,-2.4508321,211.548132
5436,0.01317833,0.91283017,2.48746478,-0.2498979,-49.804065
5437,-2.5665929,1.75826149,1.10326483,-2.28426,-60.619755
5438,-1.0907516,0.29041245,0.0332748,3.39889733,33.1302664
5439,-1.1133317,0.59636195,2.35646556,4.5680749,74.3566945
5440,-0.8404313,0.72181199,-0.0291174,-6.7131713,168.36405
5442,-0.088149,0.23424813,0.56298137,0.98643578,61.0660189
5443,-0.4916709,1.37513258,1.05566933,0.74836885,67.4221617
5444,4.77801216,-1.4618755,2.40936124,3.19745672,90.721371
5445,-0.9448022,-0.7873097,1.33018112,2.54075647,74.3513988
5446,-0.3608023,0.39295176,0.69335428,-0.2853771,105.150221
5447,-0.8881715,-0.4508544,0.25378592,-1.5191134,52.0794394
5448,-0.5196288,-0.0714032,2.17955337,1.96007268,85.6039156
5449,NaN,0.47966449,0.37604346,-1.7212732,142.374078
5450,-0.263155,1.17723162,1.60653947,-1.1161237,45.2850223
5451,-1.598484,-0.4313185,-0.2938631,1.09688411,119.274198
5453,0.36629438,-0.4042555,2.86650562,1.08427804,166.872457
5454,0.30334668,1.08294283,NaN,NaN,NaN
5455,-0.2533919,0.41240939,0.48492933,-2.4417664,43.6001139
5456,1.78505871,0.8058146,NaN,NaN,NaN
5457,-0.4972758,0.81545278,0.49454436,3.78084913,24.7321293
5458,0.64711974,1.3554651,2.74677347,-1.9547624,26.4779148
5459,-0.6893315,0.79180084,0.27169656,-3.104557,48.2188091
5460,3.52172497,-0.2261651,2.55619968,3.26169632,96.7278195
5461,2.76696854,-0.3834294,-3.753136,2.50214504,71.3747859
5462,0.46682202,1.10432456,0.0608,-0.1868989,96.2443844
5463,-0.5063139,0.2659498,0.19423999,1.58567983,50.7192359
5464,0.70130271,1.5562238,1.08412986,0.2520491,73.3513732
5465,0.10012401,0.20841223,3.39090763,-1.5937574,90.8721732
5466,-0.1352203,2.7052902,1.37889028,-1.8748922,35.4515334
5467,0.87832547,1.3372077,0.94568006,6.06577288,44.8846269
5468,NaN,1.7058865,0.71521894,2.94229718,38.9706761
5469,-1.0481723,0.426201,1.71073445,0.25540871,87.8296853
5470,0.07991092,2.24971207,1.35958936,-2.9600569,74.0287088
5471,-0.512709,1.8666032,-1.6211503,-4.6545576,17.459547
5472,-0.5083054,0.31843243,1.15650833,-4.1704733,-1.4810697
5473,0.00077334,0.35343638,0.09364631,-1.5668036,84.5808585
5474,-0.531063,0.64009296,2.40258355,0.52488579,121.151209
5475,0.30441187,1.07225785,2.15686936,2.62096601,72.0430427
5476,0.18289328,0.57564248,2.64991739,-2.8667469,22.523557
5477,NaN,-0.5770883,1.94349731,0.45366816,4.2944981
5478,1.9976548,-0.4808553,0.67618879,-2.9759183,68.2983401
5479,0.76392397,0.40965081,1.12802967,-0.3412724,126.319896
5480,0.88292557,-0.767103,-1.9496738,-4.172202,237.430888
5481,-0.7605856,1.7892505,2.78639107,-2.0278706,174.056868
5482,0.03129898,-0.2411931,2.91123235,0.23420991,245.144495
5483,-0.7118815,2.0145335,1.14121563,-4.279678,-15.886935
5484,0.19745754,0.66720244,0.14328777,5.30579317,43.2665806
5485,0.51015815,0.66862265,1.49824097,-0.3027145,139.256845
5486,0.32693345,0.09638594,0.07813552,0.60020927,-60.942701
5487,-0.183965,-0.128616,2.5781358,0.60020856,-60.942693
5488,-1.0880959,0.3966153,0.70088826,-2.0685643,-25.069874
5489,3.52432386,1.68149266,1.71540112,-0.9498179,84.6476132
5490,0.47722161,2.09913289,0.96613978,-3.0369315,165.333537
5491,0.00209873,-0.2133937,1.69512209,0.04829258,45.4081378
5492,NaN,NaN,0.69255996,5.65578477,71.3821406
5493,-0.7156422,1.35038316,0.68743454,-0.1292312,143.763137
5494,1.03996646,1.26080195,0.30292176,3.65900816,91.3004826
5495,0.56554137,1.15054669,0.03245595,-4.6450657,60.4488076
5496,0.32020511,1.10379187,-0.0067259,-3.3930582,119.283826
5497,0.09219055,0.09632521,1.07653565,0.19642646,13.693763
5498,-0.6818408,-0.0408108,0.30099961,5.36462736,132.551526
5499,0.55207143,1.10208634,-0.1074902,-0.5214926,135.39962
5501,-0.1587632,1.39694015,1.32086041,2.40656311,-58.806523
5502,0.36252071,0.88069232,-0.0980086,0.91604998,101.926575
5503,5.25046061,1.14586553,-0.0628065,-1.9746079,157.724985
5504,0.61634267,0.07383081,0.30612541,-0.8503564,96.9115112
5505,-0.2429716,1.30430803,0.30804674,0.44402444,82.6214943
5506,0.41636703,0.97984428,1.17193778,1.89395636,61.0660542
5507,1.87668396,0.49176927,0.42688377,-3.8956885,37.4707756
5509,1.43583782,1.36745063,-0.061524,0.93514221,57.5675474
5510,-0.3990017,0.3377754,1.25375757,-1.1246981,47.8395935
5511,-0.4138394,2.40699547,0.2467104,-5.2040949,117.021626
5512,-0.4226583,1.29120187,1.24799227,-2.0078406,104.442597
5513,-1.4371763,0.21056565,1.43136751,-1.2087981,43.8897473
5514,-1.1730228,-1.053964,0.2486331,0.0902865,102.810596
5515,-0.2346946,0.52055484,0.29599792,-0.8115404,54.0819436
5516,-0.4268453,1.54372885,1.5538203,1.33349226,-15.788885
5517,-0.2869899,2.54309495,0.5258237,-1.1932454,21.9470567
5518,0.30802791,1.12097181,0.5258238,-4.193245,21.9470937
5520,-1.1821254,0.36373097,1.25760146,-0.5359348,22.5606286
5521,-0.7597886,0.67786877,0.2563198,-1.7321898,35.3816641
5522,-0.4149279,0.47840262,1.48382985,3.01664965,78.5500816
5523,-0.3454501,1.30043548,0.4878983,4.25522177,100.149944
5524,-0.0262095,1.29001019,2.29087262,4.40344388,110.521952
5525,2.02971002,1.00552683,1.3716539,3.42973241,78.7743296
5526,-1.4163323,0.730894,1.46597031,-2.092877,206.231673
5530,1.94840686,0.10364893,0.71667806,1.58594172,-3.6235847
5531,-0.29517,1.66948832,2.30743266,-3.7413436,42.7612822
5532,1.93782542,-0.5301353,2.66116232,0.10151648,204.027849
5533,-1.3336995,0.20579092,1.34598142,-2.060004,2.45165084
5534,3.49256137,1.44780155,1.17121272,1.39336501,59.5516828
5535,-0.1822592,-0.2549951,2.2841438,1.79216564,156.130773
5536,-0.0128894,-0.4022865,1.09442477,-1.0646318,86.0559524
5537,NaN,NaN,1.08250457,0.38925173,4.80660687
5538,2.90907778,-0.5124836,2.68955546,0.7572924,184.118564
5539,-0.1142079,0.01860289,1.17112383,-3.249245,2.57170175
5540,-0.3256063,2.54173691,1.54010758,-2.4779276,179.72806
5541,0.44492475,0.62656196,0.53993165,-1.543146,51.8710968
5542,NaN,-0.5931558,0.03999194,-1.5336471,112.274136
5543,-0.7704135,1.88888423,1.53997167,-2.0034804,83.0731291
5544,0.09923338,2.21811788,1.42954165,1.75565432,146.637857
5545,2.59433578,NaN,1.4310856,0.08810452,3.29114644
5546,-0.0046492,NaN,1.43107844,-3.6851731,-2.9588737
5547,0.40216308,2.28293316,1.16978918,1.53635667,10.2324312
5548,0.2131132,1.80780467,1.43105837,-1.7150065,-6.6448482
5549,-0.97613,0.97494478,0.77682905,-0.8870103,121.07634
5550,-0.3729497,0.78435618,0.10714458,-0.9269001,-10.267723
5552,-1.9936213,2.13741563,0.96034726,-1.9014424,-76.974029
5553,0.58021733,-0.3568908,0.04648634,7.93183555,71.4932834
5554,NaN,NaN,-0.0689553,0.20843946,-7.9018815
5555,0.3989372,0.12413273,0.0461208,1.08832886,109.076138
5556,0.04392646,0.11548961,-1.7264645,-0.1834435,143.183993
5557,-1.1934917,0.26060033,3.06238688,-1.2679776,80.1909782
5558,-0.4510891,NaN,1.43113974,-2.6356744,92.778137
5559,10.1394473,-0.6806601,0.22827121,1.45332976,74.9418158
5560,-1.7864921,2.47402224,0.55034326,0.52349397,45.8465035
5561,-0.23306,0.96667675,1.42938571,-2.0997324,68.0898173
5562,0.09344673,-0.0948425,2.42933817,-0.1526753,22.3378963
5563,-0.0117773,-0.9622213,0.42947359,-0.2871231,153.056915
5564,0.66054433,1.38846353,1.21037752,-2.648093,15.7752046
5565,-0.2037568,1.95063036,0.21741472,2.27976354,20.9162991
5566,-1.4236966,0.3856684,0.21422103,-3.0593317,-17.609796
5567,0.79914309,1.2262297,0.87236758,-1.3240852,113.161177
5568,0.24725491,1.4645184,0.81838122,-0.8233217,-40.742752
5569,-0.298465,0.63529822,1.55031544,-2.679616,49.1104669
5570,NaN,-0.1971863,1.21358064,-1.1574577,13.234208
5571,0.65363896,0.30282477,1.22373573,-0.4285428,29.086304
5572,0.3837346,-0.3594322,1.00738461,-1.124339,2.19453009
5573,0.34800103,0.22817443,0.89963387,0.81867947,145.051505
5574,0.199272,0.04878853,0.88494113,4.53818249,164.531481
5575,-1.1301185,1.31013393,0.96659034,4.57354426,102.637989
5576,0.09693719,-0.255734,1.21581636,-0.6313362,36.2620956
5578,-0.5088677,1.01962538,0.95051477,-2.2080211,54.0454995
5579,0.19621423,1.8356326,0.82649504,-4.7689562,26.5835937
5580,-0.316722,0.37367811,1.82649466,-0.7689568,26.5836163
5581,0.02190698,-1.0985442,1.68981294,3.9678023,185.722519
5582,0.33546922,0.05717136,1.50506295,1.77064225,136.579514
5583,1.55290985,0.68110571,1.24934214,-3.2359925,23.9302856
5584,-0.2798309,1.50382333,0.90226503,0.38553609,70.2868905
5585,7.31127301,-1.3177651,1.0577339,-1.4226907,-40.909898
5586,-1.0868347,3.93089317,0.04577235,-2.5306994,-57.733784
5587,0.41372514,-0.2646043,2.39876665,-1.1077019,210.773489
5588,-1.2854776,1.57777454,0.36033852,-1.5267403,35.9627506
5589,0.33365732,0.66697627,3.00394729,-2.2381283,150.031365
5590,-0.789252,0.86701589,1.20573362,-0.6036864,138.999772
5591,-0.5633865,0.24735534,-0.2786619,-1.9456716,149.228904
5592,1.3286726,0.96955913,1.07408653,-1.9321903,34.8442321
5595,-0.997556,2.18127782,1.13332838,0.90455586,97.4198474
5598,4.12840971,1.38867677,1.2682184,-5.5129328,-3.002009
5599,-0.4367362,0.34169334,0.3408618,-2.0672721,101.827617
5600,-0.4364059,-0.0870578,-2.4153891,-1.8089954,138.643765
5601,NaN,2.07246391,1.12728021,-3.5092058,11.7862214
5603,-0.256863,-0.9885503,0.36283063,-1.4396287,50.0303116
5604,-0.9795483,1.70072753,1.65299033,-2.9431619,55.5937546
5605,1.36486317,0.70123107,-2.6353196,0.06633464,82.6487023
5606,-0.0095845,0.23229558,2.65394075,1.31699576,192.825307
5607,0.11783358,1.39814572,1.11558172,0.58667553,88.2215614
5608,NaN,0.69308614,0.75487817,-1.2256553,50.3857148
5609,0.84186548,1.02775499,1.12808392,-2.2632695,-7.7724696
5610,0.30565166,2.12084871,1.75706817,-2.2547408,60.9627615
5611,-0.4962738,2.84816563,-0.714463,-3.1828549,-18.566254
5612,1.02577788,0.56623853,0.59818628,1.7261344,84.614994
5613,1.00447818,0.21049977,1.97594814,-0.0326499,265.565983
5614,0.86739128,0.8325031,2.62402549,2.29050346,58.2801098
5615,1.26895826,-0.0042743,2.90809504,-1.224077,86.2617852
5616,-0.204332,1.90516339,0.71412622,0.41561632,69.6037533
5617,-0.2022025,0.27590209,-0.320898,-1.5074546,12.1083912
5618,-1.8922971,1.14745318,1.50411106,0.02342948,46.0337262
5619,-0.7188481,-0.0463088,1.65063385,4.32066074,118.233394
5620,-1.6595668,1.03401482,-1.3230875,1.20163026,57.6733915
5621,-1.4927805,0.14940406,0.18824338,-2.6696975,71.5323769
5625,NaN,NaN,2.08732028,-2.8080681,45.9731095
5627,-0.8374884,0.03454484,0.53891543,-4.6031619,100.989258
5646,-0.9552643,0.55501506,1.54724086,-2.0804854,-70.204522
5654,NaN,NaN,1.97923845,-3.1675107,30.5803665
5664,NaN,0.87532037,0.46469599,-2.7278209,63.639055
5668,-0.5569897,0.79056705,1.42444025,1.42336897,-12.049551
5669,-0.3728798,0.80171569,1.45176357,1.59087245,58.2654199
5686,-1.3985173,0.01954236,-0.3326513,1.83868301,106.988616
5695,-0.9796319,0.46212253,1.25502471,-4.6383825,43.4565799
5703,-0.3784828,0.64251116,2.1927055,-5.9661727,150.309801
5704,-1.31651,1.71462521,0.22639236,-5.6043259,70.5557696
5707,-0.8003633,-1.7168729,1.26266986,-4.0184893,-7.9422011
5714,NaN,1.74470808,0.21140633,-0.7164955,15.0227641
5718,-0.144999,0.48518604,1.74668798,2.71870019,105.165606
5721,-1.6251254,1.4013034,0.75446226,-1.9393349,86.1786074
5722,0.74170608,0.75360771,0.16803742,-2.7463892,70.4499857
5726,NaN,1.07446184,1.35500421,-2.7866668,22.2907156
5732,-0.5463062,0.68294105,1.82851305,-1.2384179,109.25095
5741,-0.4594448,1.38013864,0.96993208,-3.0956897,116.848506
5742,-0.4331446,1.61373564,1.18803892,-3.0508695,70.6305456
5747,-0.9228568,1.63391624,0.84759643,-6.3125303,64.7516881
5750,-0.2963679,0.56562162,0.13996582,2.80914389,92.0538495
5753,-0.0075527,0.78471295,1.88771018,-4.2558938,-59.715725
5763,-1.1933125,0.83125723,0.91754884,-1.4204607,153.385364
5764,-0.5355943,0.87290601,0.10194247,-5.6221208,89.477761
5765,2.2010854,1.88942276,1.10854727,-1.2946794,122.062201
5767,-0.0131821,1.53716586,0.14068019,-1.7207096,32.9937212
5769,-0.0082008,1.31934754,-1.1537503,1.34029432,71.8422717
5775,-0.7740108,-1.7249891,1.12254045,-4.8186265,110.429698
5779,NaN,-2.1067859,0.78737703,-4.6851303,-8.4463302
5785,-0.8900763,1.93291778,0.47794899,0.18724694,53.2948977
5786,0.43206179,2.60672083,0.96632497,1.73731118,103.565332
5787,0.44967324,0.66241827,-0.5570495,-2.2682588,139.710315
5789,-0.0136155,-0.0388394,0.99090461,-2.6128117,27.3229254
5792,4.93662788,0.80458271,0.98831351,-1.1167996,45.6539123
5795,NaN,-0.1204603,1.04681074,-1.4332427,174.463876
5798,0.17520489,1.66667342,0.1297319,-3.1156166,2.79486567
5801,0.35342372,0.55453242,0.9347919,-2.4746969,63.1831613
5809,1.96851421,1.14193662,1.34411159,-0.3707365,28.0069744
5810,-1.9825295,1.57646958,1.34670348,-4.0467468,21.4279274
5828,-0.9410398,-0.0766841,1.83187513,-1.1448398,70.2499339
5833,3.85051734,0.75460243,1.071752,-1.6833204,117.107546
5834,2.57668132,0.18008493,1.10802984,-2.9174847,29.0575115
5835,NaN,-0.0696168,1.12616907,-0.9295657,-3.5984715
5836,7.41625694,0.58470304,1.1106212,0.40650322,34.8635441
5841,-0.3249453,0.65644172,1.83467057,-0.130828,34.3382423
5842,0.52495126,0.63954008,1.74747049,-0.4726488,156.30325
5844,NaN,-1.4551273,1.06397745,-2.8952841,170.153525
5846,NaN,0.84164536,0.10284737,-1.7454607,71.4695644
5847,NaN,1.26322753,1.12098582,-1.487543,21.2885293
5853,-0.2383661,1.723808,0.54579098,-1.5939121,-66.623842
5855,NaN,NaN,0.52506108,-0.4058185,-5.1817964
5856,-0.0255022,0.89626392,1.48411912,-3.2262023,116.079667
5859,NaN,NaN,0.03335273,-0.5904263,6.35766094
5863,0.00037198,2.17170102,0.53853611,-0.722449,21.3086664
5865,-1.2530498,1.40323468,0.66307479,-2.7133542,38.6005835
5866,-1.4800076,1.02381578,1.64234398,-1.5752605,102.58259
5871,NaN,-0.9129507,1.01848202,0.05131483,37.6945073
5872,0.00960041,0.54427699,0.99516075,-2.5345778,106.76049
5873,NaN,-0.6480096,1.01589093,-0.7326723,56.445496
5874,-0.0109687,0.22049862,0.9847959,-0.4405318,131.917455
5880,0.12914481,-0.2030665,0.89674985,-0.7112654,21.3335204
5881,0.87106412,0.50646444,0.39368935,-2.8670886,-45.326115
5883,-0.8918472,3.60506491,0.48923841,-4.8675801,24.3207863
5889,NaN,NaN,-1.1657942,1.8230815,154.804624
5890,NaN,-0.314818,0.38379362,-0.4112069,103.292453
5894,2.11068674,0.69479338,0.16285562,-0.9987636,9.29014979
5895,NaN,-0.177461,1.38170345,-2.2327143,14.3210415
5896,3.17242211,2.13485346,0.3868862,-0.994738,2.19903627
5897,-0.7436928,0.1822328,1.37133888,-3.8486673,38.5630504
5898,-0.7264187,1.60131983,1.04865655,-2.5152033,45.9988166
5900,0.07677894,-1.1773024,1.33765215,-1.6805144,135.720994
5901,4.21510319,NaN,0.3895746,-2.2547008,-32.310743
5902,-1.6275778,1.32211049,2.0512481,-0.0212159,68.7958719
5903,NaN,NaN,1.08234368,-5.2633555,-0.088143
5907,-0.0155285,-1.4893491,-0.243387,-3.7517361,114.097086
5908,-0.0001868,-0.0385636,0.81816233,-2.1531118,113.857489
5910,NaN,NaN,0.80584706,-0.4259587,10.5290446
5911,-0.005491,-2.0942572,1.79548127,-1.4419112,34.1980401
5912,0.04885213,1.04631562,0.81017388,-3.7163514,7.30143014
5914,NaN,NaN,0.76697773,-4.4857833,112.547066
5915,-1.1746959,1.29624196,0.78426141,-3.2862342,72.7914714
5916,-0.0075069,0.24435836,1.80758294,-0.7603401,20.4664397
5917,2.00611476,0.89553785,0.75143001,1.67028577,153.43811
5918,NaN,-0.3968985,0.80499099,-3.7243286,26.2804851
5922,-1.9565194,-0.3428853,0.79721705,-5.2962924,67.88844
5923,NaN,0.08614879,0.99083942,-4.7386048,12.4293352
5924,-0.0100442,-0.1147253,0.8202743,-3.7853615,-74.953909
5927,NaN,NaN,-0.2157394,-1.5362349,125.117413
5929,-0.0190647,0.10228653,0.97270067,-2.6065221,77.7093294
5930,0.00900156,-0.0709438,0.98824846,-1.7525919,41.1233385
5933,-0.0886289,0.79296899,0.78324148,-3.8183192,33.9020518
5934,NaN,NaN,-0.2843751,-3.6650821,111.732885
5935,-0.016041,-1.24864,-0.2584514,-4.1850118,80.6708767
5936,NaN,NaN,-0.2621548,-2.7193079,87.1648952
5937,-0.8811607,1.16920472,0.06372313,0.79462995,-29.490845
5938,NaN,NaN,0.00076758,-2.0383979,108.586121
5939,NaN,NaN,1.01187729,-3.5155112,90.0671559
5940,0.00591463,-0.4173907,1.04150352,4.4988558,57.5621336
5941,NaN,NaN,1.07113004,-1.4267779,23.3691569
5942,-0.2167639,-0.0592886,1.13168284,-0.3726313,50.2761866
5943,NaN,NaN,0.87309909,-1.4552627,101.9928
5944,-0.761097,0.07905472,1.6561307,2.08515245,115.240656
5945,NaN,0.01520629,1.61539548,-0.832102,184.860627
5946,NaN,0.45878223,0.89545219,-4.9377038,69.7993283
5947,NaN,NaN,0.90285863,-1.3991129,57.6043366
5948,NaN,NaN,-0.1341737,-5.7420706,118.579319
5949,NaN,1.25323115,-0.0786245,-3.7776339,27.1163071
5950,-0.0093248,0.81152852,1.02820055,-2.6750293,2.63616957
5951,0.00239895,0.03324262,1.59017841,-4.1753394,105.941213
5952,NaN,0.88439923,1.03512248,-3.1021932,60.7443747
5953,-0.0072835,0.24631104,1.6605407,-0.8137196,8.43324847
5954,NaN,NaN,1.61239836,-2.1995647,87.2212555
5955,-0.005344,0.17547227,2.09022354,-4.8837151,98.4444368
5956,NaN,NaN,1.17169567,-2.8892067,-32.507494
5957,-1.018923,0.81249209,1.00968485,-5.3265095,97.7571351
5958,NaN,NaN,1.13095952,1.78353888,32.9685265
5959,NaN,0.36322229,1.02449704,-3.2393267,72.9131758
5960,0.00058913,0.2242339,2.13466277,0.13783437,27.0164539
5961,0.00058914,1.24363294,1.14206933,-2.1635734,42.8024777
5962,-0.0245938,-0.5962616,0.14151833,-2.4444073,60.8101666
5963,NaN,NaN,0.08596846,-1.238846,159.419167
5964,-1.3716551,NaN,1.17348148,-1.8768008,39.5097092
5965,NaN,NaN,1.15262836,-2.541522,50.9851435
5966,0.00593914,0.24389285,1.50831628,-4.5367792,-39.173801
5967,0.71883893,0.57829302,1.04835521,-4.579484,152.14259
5968,-0.6939036,2.66335235,1.12028829,0.22594696,117.370455
5969,NaN,NaN,0.19761904,0.4008644,-12.521563
5970,NaN,-0.1275799,0.47868976,-3.7511464,40.7412358
5971,NaN,NaN,0.19884147,-2.9315379,115.721277
5972,NaN,NaN,1.25809364,0.47719436,15.7212467
5973,NaN,-0.6015892,1.22106127,-2.0757621,86.924273
5974,NaN,NaN,1.22476378,-2.751468,80.5942338
5975,NaN,NaN,1.32391373,1.73980545,-9.2264787
5976,NaN,NaN,0.40494622,-2.4124921,35.7278263
5977,NaN,-0.1095601,1.45679182,3.26765032,-32.714173
5978,NaN,NaN,0.43087427,-3.7744385,52.149123
5979,NaN,0.10510623,1.96123341,-2.0507724,25.250344
5980,NaN,NaN,1.40345043,-2.0280327,93.8581186
5981,NaN,0.10228644,0.40864928,-1.2281964,73.1188267
5982,NaN,0.17367709,-0.0276567,0.07211363,14.466366
5983,NaN,-0.0391942,-0.0572824,0.9277492,64.1553808
5984,0.00469716,-0.270409,0.92049785,-2.0480263,105.848366
5985,-0.1806522,-0.0363744,-0.0535795,-3.8879558,62.0983589
5986,NaN,NaN,1.45119328,-1.3213491,-9.5117965
5987,NaN,NaN,1.45664548,0.49641231,-3.6297377
5988,NaN,0.2938023,0.33668449,1.59567374,143.037245
5989,NaN,NaN,0.49120421,-1.4085296,7.27805174
5990,2.38436097,0.08100969,1.48572017,-1.0672484,13.9441063
5991,NaN,NaN,0.89578298,2.45959166,89.7208964
5992,NaN,NaN,0.89578327,-2.0404085,89.7208583
5993,NaN,0.20944867,-0.0634805,-4.1931538,37.9158842
5994,NaN,-0.2941789,1.30999186,-2.6612963,-0.2118026
