Id,ebv1,ebv2,ebv3,ebv4,ebv5,acc1,acc2,acc3,acc4,acc5
5367,-0.0919301,2.20818445,0.77322543,-2.2648871,83.8976134,0.84574461,0.91547693,0.93925733,0.95686003,0.96769405
5368,0.34391172,2.48232341,0.54686041,2.26919694,76.1378442,0.44637857,0.60140626,0.79125942,0.8570796,0.86655671
5369,-0.133834,1.22706446,0.43389704,-0.1080332,15.6978959,0.41194794,0.57182861,0.59504662,0.44424404,0.63169951
5370,-0.3903864,1.2567428,0.90824466,-0.7785633,22.6543723,0.33779212,0.52565728,0.60132445,0.43508516,0.5649041
5371,-0.2337182,1.29000123,0.851412,-0.0396872,-7.0011483,0.38913154,0.55330652,0.64513956,0.42803184,0.59002874
5372,0.06732657,3.09817827,1.54534545,-2.1366213,36.5650807,0.84727738,0.91228279,0.93136056,0.9522695,0.96525282
5373,1.04195483,1.3021794,0.91674174,0.09590038,54.2157706,0.83823859,0.91273653,0.94674042,0.96222194,0.97180685
5374,0.66746734,2.07929393,0.09540931,-0.9833263,43.395074,0.35533588,0.54933019,0.66203586,0.45009791,0.73207802
5376,0.42936256,0.37926229,0.42677757,-1.9174238,28.8463375,0.38951846,0.56944803,0.48608342,0.42217115,0.5247469
5377,1.92013311,2.2194683,0.09921259,-1.2976193,13.2335497,0.64262774,0.75042823,0.80820918,0.87171838,0.91085376
5378,-0.6111076,1.9683985,0.18048069,-2.3002379,-26.261262,0.40813969,0.61071408,0.62233994,0.44164677,0.69230412
5381,-0.1684958,0.4726184,-0.2283545,-1.3882459,9.91135058,0.39062556,0.55246603,0.57374183,0.4511743,0.66201083
5382,-0.0748183,2.69401192,0.66335526,0.32079127,40.8952603,0.42172714,0.57100038,0.81262168,0.87493124,0.88299582
5384,-0.4289247,1.58538536,0.76498594,0.66696987,-2.8101531,0.50442547,0.67517088,0.76833842,0.4294574,0.83816492
5385,0.88348819,2.82485851,-0.0318269,-2.1131134,-11.499306,0.46552676,0.6396054,0.93623124,0.95797082,0.96088128
5386,-0.3093027,1.54269299,0.45847755,-1.1282891,93.2327522,0.75243913,0.86147099,0.92109853,0.94629942,0.96059331
5387,-0.3037667,-1.3662105,0.48736434,2.12345012,167.46773,0.45389788,0.62189805,0.72368956,0.8077793,0.83503278
5388,0.21723702,2.02908204,0.57846239,1.17223822,45.9043581,0.64431906,0.78898578,0.93904995,0.95827124,0.96161215
5389,0.32758192,1.48940846,0.08026369,-1.3973907,41.7725951,0.45292324,0.60358033,0.91567296,0.94511918,0.94725276
5390,-0.3295569,1.02655755,0.41015597,-2.2061619,22.2835434,0.56153424,0.7180621,0.92555961,0.94981652,0.95245664
5392,-0.178192,2.52515987,0.76064378,-2.5019501,44.7124972,0.47780264,0.65121779,0.80917244,0.86842471,0.87685101
5393,-0.2404422,2.22396033,0.51984033,-1.9663354,49.906386,0.42026597,0.59985464,0.79365733,0.86011859,0.86886127
5395,-0.0191704,2.37231096,0.14015052,1.45443179,24.003809,0.65699469,0.76426844,0.9321038,0.95210951,0.95686399
5396,0.00156411,2.35364806,0.38462107,-1.2895427,-10.26963,0.58189478,0.73351677,0.93625449,0.95642816,0.96077915
5397,0.05572685,0.94169343,0.39787995,1.00130811,56.9809711,0.37304601,0.55507275,0.75020095,0.83146664,0.84187566
5398,0.74670848,3.99442109,0.39099503,-1.876248,26.4115248,0.65235251,0.80561662,0.95052963,0.96509594,0.96860206
5399,-0.3036104,0.76881869,0.63028366,1.69851994,115.233593,0.40202529,0.55743139,0.72282106,0.80958733,0.82125642
5400,-0.1484947,1.00511167,0.30842531,-0.5109894,10.4645301,0.41240236,0.58366152,0.64769637,0.41952484,0.61610092
5401,-0.2526532,3.21948479,0.36890552,-1.903787,28.2668557,0.59835581,0.73496968,0.91689565,0.9442573,0.94930804
5402,0.92677522,1.23423879,0.14235542,0.07046511,28.0150407,0.43516726,0.64151093,0.71511098,0.41622082,0.6548457
5403,-0.5136197,0.8255099,0.23544331,0.56602257,117.507191,0.6172954,0.58501211,0.93932809,0.95929841,0.96312061
5405,0.1828414,0.95368367,0.90176337,0.86329479,27.3114696,0.44286535,0.60378272,0.80760497,0.87090082,0.87905849
5406,-0.0803849,1.80322721,0.17818862,0.27163151,-16.040586,0.38700704,0.57380582,0.63951956,0.38743569,0.64069042
5408,0.93979874,2.79049835,1.08034279,-0.2059567,2.8597416,0.8818554,0.77265273,0.81551807,0.81422571,0.88567236
5409,-0.0133946,1.98450342,0.0237443,1.80105341,-31.299739,0.49005879,0.65632441,0.56349813,0.67444411,0.6927929
5410,0.73001236,2.46199213,0.90606389,-0.5912695,51.497525,0.92391777,0.85044015,0.85767245,0.74716999,0.91199662
5411,0.47726189,-0.0444465,1.06563605,1.56590243,180.902789,0.47136073,0.6663772,0.81563136,0.87655162,0.89630488
5412,0.26200819,1.38228251,0.77575609,-0.2981591,-38.41792,0.44492499,0.60138625,0.73916327,0.80604005,0.81649421
5413,0.50263013,1.40934439,0.56412133,-0.5361354,-11.610283,0.41768811,0.58626987,0.73446159,0.41707716,0.66652751
5414,0.7288742,1.23880531,0.85079861,0.34619606,97.4949801,0.5395488,0.69190142,0.8051557,0.86984636,0.88846654
5417,0.1599801,1.94569765,0.57469853,-2.2288481,31.7768624,0.46481101,0.63181003,0.7901454,0.84956482,0.85776964
5418,-0.1117595,3.34465639,0.09075641,-0.7691567,43.7485595,0.45021127,0.64445083,0.82844366,0.88509897,0.89155369
5419,0.26985391,1.68769832,0.87032661,-0.4368288,7.64595899,0.81342817,0.68278592,0.78585472,0.71577847,0.8607997
5420,-0.2114411,1.64615508,0.75710996,-0.5870095,-16.44495,0.88400081,0.80333008,0.87522568,0.7819465,0.92219791
5421,0.24681495,2.94090328,0.47631776,-0.4890103,11.7570703,0.45215286,0.5763198,0.79077576,0.85810067,0.8665051
5422,0.28248762,3.13132574,0.12349644,-2.9246529,60.7166048,0.40045167,0.58546328,0.81314392,0.87498489,0.88311984
5423,-0.1669973,4.0819519,0.49774195,-2.4221329,56.7694988,0.46929083,0.63997177,0.81399966,0.86953613,0.87825447
5424,-0.6210519,2.99916864,0.74953876,1.17368817,88.6925341,0.60060899,0.74703745,0.88330558,0.91807184,0.92345056
5425,0.2759331,3.2336802,0.51808576,-3.3841367,64.7835147,0.51876835,0.70601364,0.86573715,0.90669059,0.91300119
5426,0.10279263,2.61970156,0.49986765,-2.8821259,105.058916,0.46430752,0.61787777,0.77483737,0.83623504,0.84541804
5427,0.2320179,2.82642412,0.91084265,-2.3346413,30.3757799,0.72848288,0.83400967,0.9117142,0.93289148,0.93825285
5428,0.79805009,0.62804657,0.10061992,-1.1939776,44.2075603,0.37577406,0.54407033,0.75462272,0.83618785,0.84657508
5430,0.10761441,2.36117665,0.47129876,-2.0944258,60.7004859,0.44567055,0.60521524,0.78709735,0.8499609,0.86190863
5431,0.64789145,1.94794106,1.15725745,0.3541694,63.9852043,0.44571886,0.60826382,0.80288323,0.8637828,0.87535923
5432,-0.5003827,1.47070939,0.65958534,-1.5150594,73.0609186,0.75116833,0.80322846,0.93694375,0.95676222,0.96049133
5433,0.10734768,2.71585214,0.21311391,-1.2664402,32.2751341,0.44945741,0.62945214,0.82031604,0.88127986,0.88962763
5434,0.05696268,1.28334527,0.71412224,1.54803202,28.5492053,0.50397978,0.58580095,0.77535007,0.84011954,0.85206641
5435,0.09989307,-1.2225142,1.92981094,-0.6449777,107.429553,0.65612318,0.79385535,0.85850648,0.90753113,0.94100783
5436,0.06171954,1.91038499,1.08125906,-0.4303233,-4.2620184,0.89677066,0.7621876,0.843699,0.87238828,0.90704372
5437,-0.8301576,3.05577117,-0.2918297,-3.652181,49.1622317,0.56038116,0.75637271,0.94800233,0.96419265,0.96827244
5438,-0.5544285,1.58335642,-0.5240791,0.98419857,38.9575362,0.59622755,0.68264874,0.90935425,0.93804968,0.94381536
5439,-0.0449424,1.27647907,1.13362511,1.84924944,117.320952,0.46589028,0.65067188,0.76883021,0.84596684,0.86177242
5440,0.28090006,1.86491204,-0.0573948,1.93137291,47.3601522,0.68943516,0.81070583,0.94898862,0.9642058,0.96841456
5442,0.43399526,0.75310329,0.49049254,0.93940964,77.6381214,0.52301655,0.71187739,0.83050642,0.88630852,0.89751531
5443,-0.481047,2.6816289,0.94950234,-2.1692438,26.0231657,0.71101396,0.8345551,0.92625615,0.94684106,0.95016733
5444,0.69929543,-0.98519,1.28840831,3.8704469,147.16084,0.37618754,0.55913226,0.62541926,0.73674832,0.79178533
5445,0.28858951,0.38571725,1.08805332,1.7841524,58.1822912,0.40798505,0.5932341,0.71034261,0.80457061,0.83827777
5446,0.17267388,1.87977563,0.28922012,-0.8657661,85.2988263,0.40094112,0.56014434,0.75355216,0.82795834,0.83772198
5447,-0.2121175,1.6669415,0.53305386,2.27311916,17.590554,0.50214375,0.67761041,0.87655129,0.91968408,0.92557947
5448,0.42582239,0.35063364,-0.0251026,0.54334406,108.59008,0.47291095,0.66415884,0.81012636,0.87299288,0.89080811
5449,0.12558052,2.94636542,-0.0325259,-2.0222494,106.917594,0.3459709,0.52742687,0.76655099,0.84653476,0.85626122
5450,-0.0466533,3.23091322,0.21503325,-2.111171,52.6603986,0.50453564,0.6954131,0.86800902,0.91118182,0.91706126
5451,-0.8675329,0.33944512,0.6264921,0.56164248,110.896656,0.46167982,0.64393266,0.79590481,0.86702497,0.88419842
5453,0.32951789,-0.02562,1.25864665,1.31935572,109.884306,0.53900764,0.69862119,0.6946261,0.78964238,0.85969534
5454,0.78638788,2.49435811,0.60072253,2.40783289,5.95369607,0.53293094,0.68126454,0.67653794,0.45370518,0.75270265
5455,0.45721785,3.83380062,0.53706413,-0.3328474,86.0410442,0.53649094,0.67325376,0.86786049,0.90958634,0.91673449
5456,1.62989736,2.19433181,0.31495871,1.70423409,18.493554,0.63642536,0.7823996,0.76460099,0.45879263,0.83197325
5457,-0.6234786,0.85967391,0.13218763,0.72923907,28.9869477,0.39004057,0.56177993,0.7680066,0.84276123,0.85228741
5458,1.14966279,2.83729261,0.13990005,-2.706204,40.0575202,0.74192831,0.85170828,0.95038398,0.96507407,0.96841626
5459,0.21140838,2.99967045,-0.1608779,-3.3110142,25.5814198,0.45587063,0.60639702,0.83043011,0.88798591,0.89516617
5460,1.26443102,-0.3074369,1.04396122,1.07846923,130.035879,0.43691956,0.62969477,0.78428364,0.85880269,0.87229128
5461,0.81963683,0.7101616,-2.6899601,0.85863375,105.529587,0.50548962,0.68199779,0.64180424,0.74638051,0.82484636
5462,0.78203818,1.4570537,0.58251823,-1.6844409,55.9544009,0.53651028,0.72078428,0.93635583,0.95656568,0.96043325
5463,1.38577334,2.10285841,0.66060781,1.72527329,20.9282369,0.45808357,0.61593598,0.79246037,0.85153119,0.8662387
5464,0.93970764,2.6012793,0.56043652,0.28096321,34.1144272,0.51915919,0.70150374,0.93386636,0.95545762,0.95672026
5465,1.82985503,1.45672727,1.44275807,0.20624299,107.493539,0.57123702,0.71891694,0.79346257,0.85126767,0.87893906
5466,-0.2906055,3.48673681,0.29641592,-2.7163337,74.783386,0.46709647,0.6634417,0.83742097,0.88983399,0.89674125
5467,0.56030013,1.46646203,0.39089339,4.21021522,-6.3513358,0.71387578,0.76968572,0.9450788,0.96201353,0.96604193
5468,1.88566067,1.53399126,0.13912346,0.75671163,61.1692798,0.42627487,0.58162063,0.77547245,0.84187909,0.85711952
5469,-0.2619274,2.20298918,0.51793595,0.69370017,32.8787687,0.59763251,0.71419172,0.86746279,0.90955651,0.91560815
5470,0.21135134,4.56092163,0.37151947,-2.7437973,52.6050129,0.83276903,0.88638368,0.95783091,0.96982338,0.97296528
5471,0.05292765,3.33478649,-0.3990554,-3.2225945,54.6533391,0.42509788,0.59604438,0.77367872,0.84502038,0.85435048
5472,-0.582997,1.10349719,0.53356745,1.02902326,-6.4877869,0.58392687,0.68049317,0.91218337,0.94122805,0.94616801
5473,-0.531464,2.13566853,1.26457742,-2.496761,76.8340396,0.38678587,0.5491908,0.7906196,0.86087938,0.86652884
5474,-0.0666329,2.07911058,0.70788888,1.51882023,95.4627429,0.51359679,0.65802301,0.65957681,0.76156305,0.84751212
5475,-0.0093996,1.57933924,0.68398273,1.42915487,89.3848635,0.50623913,0.6884864,0.78357189,0.85140879,0.88466725
5476,-0.1920821,1.71207828,0.4433588,-1.7603054,38.6857958,0.5619046,0.67193679,0.82068495,0.86737584,0.87713872
5477,-0.3751768,1.82605329,0.9904695,-0.1191484,35.7326796,0.37637358,0.55300117,0.76450499,0.84248316,0.85100879
5478,1.4361242,1.34807554,0.00982586,-1.8193847,92.7831569,0.52614677,0.68408086,0.76635265,0.8306114,0.86587203
5479,1.16093906,1.49635854,0.14467627,-0.4758075,116.932093,0.516502,0.69066602,0.6433693,0.7481762,0.82314452
5480,1.716524,1.19808182,-1.2738269,0.52513661,140.786378,0.52663237,0.68813141,0.81007873,0.87276162,0.8967928
5481,1.26499117,2.06814882,0.81794145,-0.1081421,144.25044,0.42310894,0.61729807,0.78204072,0.84937342,0.86309802
5482,0.63042362,1.29679593,2.15393337,0.33115938,113.642314,0.64399118,0.78496762,0.725819,0.81634408,0.89801259
5483,-0.0703012,2.72084579,0.92560571,-0.293155,21.5431732,0.46202157,0.63515666,0.79595481,0.86145535,0.87012736
5484,0.12716297,1.99523073,0.7940567,3.40893459,38.0347136,0.91721775,0.867574,0.89053865,0.68037076,0.92769635
5485,-0.2319547,2.05406986,0.86909329,-0.0655077,113.939163,0.4944853,0.66290885,0.71662966,0.80632586,0.85242714
5486,0.59452842,1.29195615,1.81215873,0.06005539,-12.01201,0.86835889,0.74728003,0.81050372,0.83560887,0.891676
5487,0.29867249,0.84002796,1.45871526,0.19719252,24.5138695,0.80334388,0.72234169,0.82451266,0.86314754,0.89786129
5488,0.06609943,1.5871739,0.93247288,1.39868109,-21.361739,0.46808382,0.66605631,0.8471911,0.89671829,0.90562105
5489,1.67138289,2.08746986,1.32255396,-0.6999324,38.4057586,0.48121756,0.66668459,0.69431431,0.79289457,0.8371492
5490,0.46748101,2.68111804,0.63282482,-1.2807769,119.757132,0.52780299,0.70754724,0.78839564,0.85288695,0.87343221
5491,0.0168979,1.82126401,0.88223905,-1.648256,41.1275596,0.39047135,0.55255471,0.76187157,0.84108873,0.85124798
5492,0.04356779,2.82964773,0.25537681,0.4609449,38.8803686,0.39054272,0.56005215,0.75921052,0.84292974,0.8531354
5493,-0.0020002,2.75146888,0.73220026,-0.0575251,50.1726841,0.40275232,0.58934542,0.78598678,0.85763702,0.86669373
5494,0.44342509,3.2270573,0.41738932,-0.6461276,50.8871573,0.50168689,0.68983134,0.82629483,0.88026684,0.88753278
5495,0.35279842,3.15608038,0.45908687,-0.3562594,67.8920937,0.493286,0.66000441,0.89538966,0.92903443,0.93297455
5496,0.62458107,2.07692435,0.3593712,-1.0650389,26.0276513,0.64860343,0.80396539,0.93032843,0.95104376,0.95434658
5497,0.92634886,0.12844939,0.28518338,0.59302358,55.3439026,0.55615387,0.73559141,0.950947,0.9662831,0.96944523
5498,0.24720276,1.42164143,0.90422677,3.69792054,84.2331709,0.44760009,0.60621414,0.80338033,0.86572981,0.87404371
5499,-0.1794873,1.59978731,0.38774576,1.6326031,24.0453604,0.84875139,0.91343058,0.96520878,0.97443264,0.9778829
5501,-0.2327932,2.94045693,0.54573836,0.41981167,-2.0758127,0.45892048,0.62412459,0.80478023,0.86084374,0.86895518
5502,0.61485103,1.52660301,0.53155519,-1.3490529,67.1428106,0.60632586,0.77013036,0.93958263,0.95769302,0.96093584
5503,0.73385712,1.17305378,0.59440828,0.03806721,113.181313,0.47385302,0.66210441,0.71437246,0.79761112,0.83987367
5504,0.83523149,1.40601751,0.56714654,0.7485926,47.2945037,0.51063198,0.68497456,0.82391835,0.8657111,0.87992562
5505,0.53215482,1.87331855,0.03678363,-0.0127498,93.7855506,0.41068799,0.60582276,0.81297664,0.87184567,0.87984872
5506,0.49766963,2.29215182,0.65727713,0.31378174,64.3745218,0.88957019,0.82128593,0.85899513,0.67745191,0.90932079
5507,0.65393243,1.95363486,-0.0070047,-0.9561917,22.0531136,0.51899439,0.66684467,0.8221187,0.86857138,0.88214938
5509,1.1107989,3.76883674,0.59997636,0.87289705,42.1481806,0.5119023,0.65618972,0.81058999,0.69326708,0.87492215
5510,0.081899,2.61434044,0.73942892,-0.1741521,47.9045374,0.47578185,0.65046096,0.78575763,0.84827327,0.86029917
5511,0.20035624,3.70275134,0.76763044,-0.3820337,78.3595851,0.50687772,0.68694566,0.86928307,0.91444651,0.92127981
5512,0.10729543,3.11516195,0.49935913,-1.3852374,79.5668655,0.45239969,0.62522478,0.84959803,0.90213506,0.90905548
5513,-0.255711,0.71647812,0.8389864,-0.1053026,87.8102767,0.38106097,0.57852932,0.78334246,0.85460228,0.86372603
5514,-0.6182365,2.74266675,0.51717605,-0.4024822,76.3788971,0.48796227,0.62853536,0.84765771,0.90087714,0.90771326
5515,-0.2175063,2.27223544,0.5689308,-0.7186144,52.9592713,0.4192747,0.61291905,0.79664254,0.86508343,0.87315336
5516,-0.2015451,3.49816232,0.86281611,0.73054731,-11.282687,0.58099056,0.72732071,0.58343196,0.94542965,0.94712341
5517,0.01877623,3.87334011,0.58298502,-0.6032914,-7.5960212,0.62315715,0.72030623,0.92571015,0.94965576,0.95381538
5518,-0.0046613,2.19863316,0.78234399,-1.6131764,5.38305312,0.77566043,0.88061931,0.95440499,0.96679712,0.97125925
5520,0.03042918,3.44084618,0.90689307,1.0912623,-11.178504,0.60783398,0.71042926,0.86851269,0.91146107,0.91830099
5521,-0.3222964,2.62000835,0.60548863,-1.0593591,10.2194955,0.53862759,0.71158999,0.87008645,0.91553836,0.92127507
5522,0.08279785,1.74913536,0.6993686,3.00090537,3.75069409,0.58044813,0.67020416,0.92479782,0.94942192,0.9552191
5523,-0.5762117,2.4648343,0.60140805,1.0003661,35.3917736,0.72966555,0.66312961,0.91776837,0.94461335,0.94902356
5524,0.4577569,2.1376652,0.76767576,1.44525395,62.1681901,0.48373944,0.61817967,0.80799478,0.87512742,0.88354587
5525,1.25759654,2.46927104,0.52096249,1.34417677,94.0483326,0.43723989,0.62259331,0.80433027,0.8679647,0.87361964
5526,0.32203651,1.74956895,0.52202807,-0.3653485,116.82648,0.48586055,0.66844436,0.65954152,0.76325548,0.83888645
5530,1.25158801,1.43050348,0.96047883,-0.653782,39.888438,0.4906765,0.66566863,0.79365053,0.85187301,0.86279667
5531,0.3590303,3.04023765,1.40392907,-2.1580074,-13.057564,0.49743208,0.69135849,0.8705641,0.91372368,0.92093766
5532,2.1360687,1.24091599,0.2363301,-1.2480038,117.844208,0.45081571,0.61053588,0.76684302,0.84454832,0.88980081
5533,-0.5667933,2.00022612,0.33981585,-2.1812239,3.57940621,0.50368938,0.6566403,0.85588306,0.90281935,0.91183765
5534,0.12689705,2.8426561,0.36150634,-1.1577367,20.6524644,0.43596926,0.60465385,0.83529775,0.8912246,0.89840246
5535,-0.4475797,0.76389614,1.35383037,2.78662702,139.577865,0.68629604,0.81712608,0.81951954,0.88093981,0.93507707
5536,0.52636175,0.97481397,0.22985735,-1.8992399,44.7818296,0.6400917,0.81671449,0.95484897,0.96801656,0.97203894
5537,0.57564906,2.25100485,0.80831822,-0.1585619,18.8321482,0.39663358,0.54722519,0.77016532,0.84758203,0.86498672
5538,1.24920384,1.46824119,1.07003384,1.22068092,121.007133,0.38976489,0.601173,0.77820511,0.84369041,0.86609703
5539,-0.1270226,1.3731894,0.94765497,-2.5017341,17.1335995,0.3715305,0.57017128,0.73294557,0.81996637,0.82577613
5540,-0.0406674,2.64254276,0.47776928,-1.6326848,125.088346,0.40760153,0.60584051,0.78592222,0.84442938,0.85273399
5541,-0.6248478,1.60005304,0.46746947,-0.5361506,56.6295238,0.53556494,0.73605821,0.87384843,0.9158728,0.92157969
5542,-0.0634425,2.25847947,0.2471249,-1.9336908,47.4270377,0.35632498,0.55701178,0.80937538,0.87548445,0.88353225
5543,-0.6754955,0.52603316,0.61750397,-1.5644993,90.5605049,0.40207339,0.61509404,0.81968524,0.88000792,0.88764245
5544,-0.4966311,2.0984664,1.25929143,-0.2596206,101.509751,0.44597574,0.61312016,0.78043165,0.84688004,0.85583332
5545,-0.0219256,2.34639218,0.6995616,-0.4010764,6.66920273,0.41902338,0.58341147,0.5623651,0.6760228,0.69299878
5546,0.07889926,1.27859736,0.90589615,-2.2045582,13.1659451,0.39002256,0.56509218,0.56932258,0.67949892,0.69603425
5547,0.63158381,3.60967326,0.87386427,-0.8860901,14.0608173,0.42988884,0.64368754,0.83789791,0.89082174,0.8978493
5548,-0.1406853,2.16230242,1.44671326,-1.9486045,23.9655732,0.57306322,0.74140579,0.87096439,0.9080347,0.91410693
5549,-1.027638,2.39203795,0.15171003,-1.1555364,70.6035126,0.7065457,0.77905075,0.93956709,0.95882827,0.9618559
5550,-0.4199079,2.19613937,0.46332473,-0.8345096,30.6380004,0.74565821,0.85415197,0.90133903,0.93172303,0.94880579
5552,-0.3385778,2.69167375,0.88450461,-0.1027491,48.6289325,0.53775903,0.7068097,0.84373769,0.88850228,0.8965577
5553,1.82231396,0.25419287,-0.492015,1.90580721,68.8265537,0.79257581,0.88228057,0.9176252,0.94375811,0.95899385
5554,-0.2020849,1.26550311,0.04965448,-0.1841345,4.24881494,0.39298752,0.56900979,0.55221234,0.67195412,0.68906304
5555,0.22905526,1.55846392,0.36895083,-1.4971582,75.7889836,0.8003681,0.887414,0.89684789,0.92793326,0.95246756
5556,2.68442755,2.14648604,-0.2267422,-0.4523137,88.5249607,0.61658836,0.75474459,0.82376253,0.87602838,0.89881733
5557,1.69980087,1.14833708,0.55760167,-0.420166,114.237943,0.45965172,0.62968911,0.78442362,0.84986748,0.86847001
5558,0.15152152,0.84734232,0.63535478,-2.502153,58.3462472,0.42436516,0.56422964,0.57888503,0.68332071,0.69941078
5559,1.32446723,1.31839371,0.66652816,0.15032668,23.1912681,0.49523277,0.66601918,0.84452582,0.89170648,0.89947741
5560,-0.7979391,2.41343596,0.55679782,-0.710958,91.3245907,0.46057237,0.6328396,0.81212109,0.87194263,0.87983793
5561,0.01129474,1.66422201,1.17760446,-0.4442424,39.6637441,0.52717971,0.72924857,0.84465059,0.88994834,0.89664807
5562,0.19415731,1.05849994,1.3452785,-1.1300443,60.6756669,0.41057655,0.61413985,0.81703536,0.8781878,0.88591327
5563,-0.302473,1.26225214,0.17474729,-0.4086912,82.9803749,0.38923409,0.57237632,0.79071052,0.86129361,0.87014961
5564,0.47807809,3.32891954,0.53167707,-1.3828179,-4.1678384,0.49551351,0.65052452,0.84706886,0.89303213,0.90234344
5565,0.0455065,3.82737303,-0.3091209,0.1677691,18.0155978,0.82964112,0.8475438,0.9210298,0.93610103,0.94972565
5566,0.22338017,2.39846359,0.54683576,0.69040514,39.6706031,0.45507562,0.60710998,0.79764981,0.86409606,0.87349002
5567,0.85687229,2.96290958,1.00411439,0.13219217,26.6274404,0.71260456,0.72267191,0.94017898,0.95943863,0.96335909
5568,0.12608106,3.69904363,0.95473056,-1.412302,-14.599373,0.60572221,0.73886822,0.91923169,0.9448961,0.94944398
5569,0.31168508,3.30663864,1.19760829,-2.4755737,43.9041716,0.48912546,0.65895013,0.86088489,0.90808377,0.91440682
5570,-0.0809541,1.33438658,0.26397629,-0.1639388,82.5910278,0.42122239,0.56825757,0.81553033,0.87628841,0.88432452
5571,0.89500656,1.393528,0.63633328,0.07620573,-6.6257969,0.91676712,0.88088784,0.93114488,0.94289996,0.95784098
5572,0.90112503,0.34545467,1.23120888,0.00050306,9.42456947,0.8466883,0.76360738,0.87472831,0.89311147,0.92235352
5573,0.58108243,1.03774071,1.1530555,-0.0809675,29.768486,0.92620404,0.85690146,0.92151005,0.93423386,0.95057474
5574,0.52670224,1.31113619,0.92473729,-0.1637261,20.7437716,0.74007002,0.8564679,0.92719907,0.94918895,0.95739933
5575,-0.2379342,1.94976697,0.19017459,1.6860325,98.5882026,0.49128064,0.68838719,0.80232252,0.85924887,0.87835769
5576,0.59196788,2.48598702,1.12926877,-1.0945618,-15.868164,0.44560952,0.62703254,0.81081193,0.86705029,0.87844559
5578,0.16972376,1.96476133,0.40071872,-1.7643423,48.3617775,0.39212046,0.61882215,0.91285075,0.94120276,0.94675033
5579,0.33995139,2.91402874,0.41571976,-4.5782834,24.7242169,0.72875779,0.84922527,0.93487167,0.94924711,0.95735738
5580,-0.5355605,1.33661707,0.76779842,-1.3499894,45.8367132,0.7123818,0.84351606,0.9528112,0.96655585,0.97066285
5581,0.07507354,-0.3097967,1.64194669,1.54594363,163.771969,0.6696725,0.81727997,0.89328725,0.92858446,0.94980426
5582,0.70164568,1.61201992,-0.1879662,1.07310777,75.8832394,0.76956116,0.87460341,0.92297573,0.94705853,0.95977413
5583,1.59011845,1.25948223,0.85430519,-1.9494024,8.48393305,0.76689697,0.88373094,0.95713138,0.96895007,0.97283343
5584,-0.6627798,2.93605887,0.65105781,-0.643555,43.60317,0.78634512,0.86231208,0.95756276,0.96888256,0.97341037
5585,0.77702568,2.45509439,1.17109821,0.00447535,9.0346365,0.55310085,0.70001734,0.83715225,0.87570543,0.88979321
5586,-0.1285381,3.70464108,0.72539622,-1.3935251,1.05705097,0.42000025,0.59231454,0.76585168,0.83442959,0.84581688
5587,0.66139841,1.40977381,0.48910517,-0.1599129,74.015626,0.54024721,0.70367426,0.75631861,0.83272753,0.88779134
5588,-0.5448375,2.45708042,0.61865547,-1.8427244,19.893069,0.4485056,0.60368492,0.8147673,0.8735499,0.88224084
5589,-0.3166597,1.9095647,0.18799372,-0.2612721,127.426534,0.44952089,0.63237412,0.80671398,0.85852137,0.86619636
5590,0.4549845,1.86129716,0.42092275,-0.7189111,100.035858,0.45615708,0.6652296,0.81283925,0.8602119,0.87152869
5591,-0.03222,0.20727338,0.96689639,-1.2650454,55.1434683,0.42862288,0.59543616,0.76913673,0.83839711,0.84711571
5592,1.62386295,1.71023426,0.30957013,-3.244832,12.864675,0.81296932,0.89366454,0.96331703,0.97345713,0.97702856
5595,-1.0730172,2.68151112,0.75293242,0.12972309,104.055709,0.5740816,0.70933281,0.85462149,0.89474852,0.90098807
5598,0.78979149,3.30446493,0.75750635,-3.6539656,-20.849237,0.46333255,0.64584178,0.84785023,0.89798762,0.90669453
5599,-0.4598842,1.09365005,0.89349451,-1.7143866,82.6626504,0.45022046,0.65203771,0.83490746,0.89024361,0.89731054
5600,0.55767071,2.18437503,0.34169119,-0.7869309,55.0366066,0.43824961,0.61792667,0.8011334,0.86887627,0.87923212
5601,-0.0625341,3.83277427,0.82765619,-0.6659816,10.0142452,0.37488036,0.5621766,0.81260037,0.87984635,0.88805693
5603,-0.0619086,2.40547589,0.21977736,-1.1428984,46.0644267,0.42996324,0.59861287,0.74715228,0.81984803,0.83227951
5604,-0.580898,2.15160136,0.88004986,-2.4167609,24.1360583,0.52098479,0.70509847,0.85443261,0.90088678,0.90718083
5605,0.76454131,2.25323489,-0.8433397,-0.470274,54.7836658,0.49796184,0.67107509,0.81833056,0.87314669,0.87741158
5606,-0.104552,2.24237085,2.07207565,0.35812629,110.631657,0.47969313,0.65316343,0.78628789,0.85126778,0.85935004
5607,0.19233139,2.32955324,1.57658028,0.3936691,-5.9909477,0.75270146,0.78914861,0.93918528,0.95808931,0.96213879
5608,-0.3801592,1.91622733,0.57585464,-2.3554849,14.425326,0.42156842,0.58599602,0.80091587,0.86800356,0.87637197
5609,0.41545134,1.89763483,1.06825582,-2.008656,23.8121336,0.62836386,0.70854585,0.92353638,0.94867417,0.95253482
5610,-0.2893477,2.24952765,0.70502113,-1.9871351,60.135745,0.48793192,0.65829663,0.7955598,0.85890521,0.86737978
